ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,mesh_avg_age,18.90625,-190.1764634633362
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,mesh_avg_area,79.88888888888889,-648.024268801297
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,TimeTrend,58.0,275.0227608365227
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,Ward_encoded,17.0,18.988325571810044
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,WardHedonicIndex,112.48053145533224,32.145337039954754
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,WardHedonicIndex_missing,1.0,0.0
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,MeshHedonicIndex,153.84169054925897,44.943214187206024
1,RandomForest,MeshTokyo,val,840000.0,839858.2740741529,141.72592584707309,2020-Q3,Ota Ward,53393525,35.57257078830743,139.7084891796112,35.60227067317686,139.69781398773193,MeshHedonicIndex_missing,1.0,0.0
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_lag1,1491666.6666666665,128719.70070639231
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_lag4,1306250.0,15766.357452409806
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_growth_qoq,-9.21787709497207,-52157.89613927543
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_growth_yoy,3.6682615629983983,-41695.788574479244
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_ma4q,1331458.3333333333,618145.3245974114
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_median_ppsqm_std4q,123977.99797335675,-744.818430225467
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_transaction_count,10.0,-285.4206251271863
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_avg_age,30.88888888888889,-638.5774171823283
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,mesh_avg_area,71.5,-1298.601726236462
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,TimeTrend,60.0,1346.6576575355657
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,Ward_encoded,5.0,667.8233976234511
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,WardHedonicIndex,142.79640658799798,-313.57300045089414
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,WardHedonicIndex_missing,1.0,0.0
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,MeshHedonicIndex,77.60723920919325,-2201.2592151336034
2,RandomForest,MeshTokyo,val,1354166.6666666665,1371801.1988182054,-17634.53215153888,2020-Q3,Chuo Ward,53394529,35.67459836236735,139.77817833423615,35.68530897561408,139.74163055419922,MeshHedonicIndex_missing,1.0,0.0
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_lag1,242424.24242424243,-72421.32585722554
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_lag4,250980.3921568628,-9633.937458681996
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_growth_qoq,85.625,164884.4287699782
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_growth_yoy,79.29687499999996,21581.50967166098
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_ma4q,339698.8025415445,-353742.3896362994
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_median_ppsqm_std4q,86735.84290427464,-11734.28041373171
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_transaction_count,3.0,400.21077680154457
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_avg_age,5.0,2373.571466408947
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,mesh_avg_area,71.66666666666667,-1038.5737568706202
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,TimeTrend,48.0,-616.0030490069886
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,Ward_encoded,0.0,34.29452690920357
3,RandomForest,MeshTokyo,val,450000.0,445866.8002395377,4133.199760462274,2020-Q1,Adachi Ward,53395661,35.776974410659406,139.7979998588562,35.805693385693104,139.77010488510132,WardHedonicIndex,148.6018094295468,-45.624002932622474
